tender_id,tenderguru_card_id,tender_name,customer,sphere,sphere_label,confidence,evidence,secondary_spheres,needs_review,model,source,classified_at
"32615887656","93484794","Выполнение работ по развитию Корпоративной информационной системы ""Т+ Роботизация""(КИС ""Т+ Роботизация) в части разработки программных роботов Группы компаний «Т Плюс» на платформе PIX RPA","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""","industry_energy","Промышленность / энергетика","high","RPA-система развивается для энергетической группы компаний «Т Плюс».","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615880806","93445375","Поставка учебного оборудования","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5""","education_science","Образование / наука","high","Учебное оборудование закупается общеобразовательной школой.","","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0356500001726000019","93387835","Запрос цены. Оказание услуг по сопровождению и эксплуатации Модуля поддержки принятия врачебных решений с технологией искусственного интеллекта Подсистемы организации профилактики заболеваний, включая проведение диспансеризации, профилактических медицинских осмотров Единой информационной системы здравоохранения Пермского края","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР ИНФОРМАЦИОННОГО РАЗВИТИЯ ПЕРМСКОГО КРАЯ""","healthcare","Медицина","high","Модуль поддержки врачебных решений входит в ЕИС здравоохранения Пермского края.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615872243","93364816","На поставку компьютерной техники для МАОУ СОШ №7","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 7"" ГОРОДА КОГАЛЫМА","education_science","Образование / наука","high","Компьютерная техника поставляется общеобразовательной школе.","","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0801500001126000557","93393730","Создание и поставка программно-аппаратных комплексов и интерактивной виртуальной примерочной в рамках приобретения оборудования и технических средств, необходимых для осуществления экспозиционно-выставочной деятельности (включая доставку, погрузочно-разгрузочные работы, монтаж, установку, а также пусконаладочные работы), в рамках регионального проекта ""Семейные ценности и инфраструктура культуры"", Национальный проект ""Семья"".","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ""РЕСПУБЛИКАНСКИЙ ЦЕНТР ТОРГОВ""","culture_sport","Культура / спорт / туризм","high","ПАК и виртуальная примерочная закупаются для экспозиционно-выставочной деятельности и инфраструктуры культуры.","","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0826500000926000868","93317104","Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по описанию и интерпретации рентгенологических исследований (маммограмм), рентгенологических исследований органов грудной клетки.","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ БЕЛГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК""","healthcare","Медицина","high","Сопровождается СППВР для интерпретации медицинских рентгенологических исследований.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0372100047626000146","93301345","Запрос цены. Выполнение работ по созданию Комплекса инструментов для автоматизированной системы «Интеграционная платформа для анализа компьютерной томографии и магнитно-резонансной томографии в оториноларингологии с использованием технологий искусственного интеллекта»","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский институт уха, горла, носа и речи"" Министерства здравоохранения и социального развития Российской Федерации","healthcare","Медицина","high","Комплекс создается для анализа КТ и МРТ в оториноларингологии.","","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"93304778","93304778","Услуги по продлению неисключительных прав (лицензии) на программное обеспечение ""Контур.Фокус""","","it_internal","Внутренняя ИТ-автоматизация","low","Указано только продление лицензии Контур.Фокус, заказчик и отрасль не раскрыты.","","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0172200002526000102","93263957","Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта","Комитет по государственному заказу Санкт-Петербурга","public_admin","Госуправление","medium","Вычислительная платформа закупается комитетом госзаказа, конечная прикладная сфера не указана.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615855031","93244848","Работы по роботизации бизнес процесса","АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГЕНТСТВО ТЕРРИТОРИАЛЬНОГО РАЗВИТИЯ ЗАБАЙКАЛЬСКОГО КРАЯ""","public_admin","Госуправление","medium","Роботизация бизнес-процесса выполняется для агентства территориального развития региона.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"93227936","93227936","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием голосовых роботов, применением технологий искусственного интеллекта","ГКУ ""ЗАБГОСЗАКУП""","public_admin","Госуправление","medium","Омниканальный контактный центр закупается региональным учреждением госзакупок, конечная отрасль не раскрыта.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0200400003926000093","93225979","Запрос цены. Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государственной информационной системы ведения Единого государственного реестра недвижимости","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","construction","Строительство","high","ИИ-подсистема развивается для ФГИС Единого государственного реестра недвижимости.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615847668","93206251","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием голосовых роботов, применением технологий искусственного интеллекта","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","healthcare","Медицина","high","Омниканальный контактный центр с голосовыми роботами закупается клинической больницей.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"93195786","93195786","Поставка Мини-ПК","АНО ""ЦЕНТР ЭМАК""","other","Другое / неясно","low","По названию и заказчику недостаточно данных для определения отрасли применения.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"93163116","93163116","Передача права на использование новой версии ПО ViPNet Client","Закупки Вологодской облости Электронный магазин","it_internal","Внутренняя ИТ-автоматизация","low","Указана только лицензия ViPNet Client, конечная отрасль не раскрыта.","security","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0358100020726000005","93172648","Поставка оборудования (настольный программно-аппаратный комплекс голографической визуализации)","государственное бюджетное образовательное учреждение среднего профессионального образования Ростовской области ""Донской строительный колледж""","education_science","Образование / наука","high","Оборудование закупается строительным колледжем для образовательного процесса.","construction","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0200400003926000089","93120889","Запрос цены. Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государственной информационной системы ведения Единого государственного реестра недвижимости","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","construction","Строительство","high","ИИ-подсистема развивается для ФГИС Единого государственного реестра недвижимости.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"93075880","93075880","Оказание услуг по предоставлению неисключительных прав на систему «Сайбокс» «Цифровой ассистент на базе больших языковых моделей» для нужд МКУ ""УОДОМСУ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ ОРЕХОВО-ЗУЕВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ""","public_admin","Госуправление","high","Цифровой ассистент закупается для обеспечения деятельности органов местного самоуправления.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"93077519","93077519","Оказание услуг по предоставлению неисключительных прав на систему «Сайбокс» «Цифровой ассистент на базе больших языковых моделей» для нужд МКУ ""УОДОМСУ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ ОРЕХОВО-ЗУЕВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ""","public_admin","Госуправление","high","Цифровой ассистент на базе LLM предназначен для учреждения, обеспечивающего органы местного самоуправления.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0372200192226000007","93047234","Запрос цены. оказание услуг по сопровождению государственной информационной системы «Транспортная модель Санкт-Петербурга» в 2026 - 2027 году","Санкт-Петербургское государственное бюджетное учреждение ""Центр транспортного планирования Санкт-Петербурга""","transport_logistics","Транспорт / логистика","high","Сопровождается ГИС «Транспортная модель Санкт-Петербурга».","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0869200000226002138","93001700","На оказание Услуг по передаче сертификата на сопровождение системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по описанию и интерпретации маммографических исследований","Государственное казенное учреждение Челябинской области ""Центр организации закупок в сфере здравоохранения""","healthcare","Медицина","high","Сертификат сопровождения относится к СППВР для интерпретации маммографических исследований.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615819197","93008463","Аукцион в электронной форме (№ ЦА 04-26), участниками которого могут быть только субъекты малого и среднего предпринимательства, по выбору организации на поставку серверного оборудования для прикладных систем ФГУП «Росморпорт», построение резервной СХД и перенос высокопроизводительных информационных систем ФГУП «Росморпорт» на All-NVMe систему хранения данных, в том числе для работы с нагрузками искусственного интеллекта (AI) и машинного обучения (ML) и выполнение работ по монтажу, настройке и пуско-наладке для нужд ФГУП «Росморпорт»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОРТ""","transport_logistics","Транспорт / логистика","high","Серверное оборудование закупается для прикладных систем ФГУП «Росморпорт».","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0200400003926000083","93012916","Запрос цены. Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государственной информационной системы ведения Единого государственного реестра недвижимости","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","construction","Строительство","high","ИИ-подсистема развивается для ФГИС Единого государственного реестра недвижимости.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"93005227","93005227","Товары, работы или услуги на сумму, не превышающую 600 тыс. рублей, п.5 ч.1 ст. 93 44-ФЗ","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА № 1"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД-КУРОРТ АНАПА","education_science","Образование / наука","medium","Закупка для детской музыкальной школы, но предмет работ не раскрыт.","culture_sport","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92942272","92942272","""Выполнение работ по разработке программных продуктов, информационных систем и/или доработке их функциональности"" ""Выполнение работ по разработке программных продуктов, информационных систем и/или доработке их функциональности"" с применением искусственного интеллекта","","it_internal","Внутренняя ИТ-автоматизация","low","Указана разработка ИС с ИИ, но заказчик и прикладная сфера не раскрыты.","","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92948634","92948634","Поставка одного стоечного GPU-сервера с процессором Dual AMD EPYC 9005/9004 Series Processors или аналог Intel Xeon Gold и серверным GPU для задач искусственного интеллекта","АО ""ТАИФ""","industry_energy","Промышленность / энергетика","high","GPU-сервер закупает промышленная группа ТАИФ.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92952023","92952023","Разработка программных продуктов, информ. систем и/или их доработки АО""Апатит""","Группа Компаний «ФосАгро»","industry_energy","Промышленность / энергетика","high","Разработка ИС выполняется для АО «Апатит» группы ФосАгро.","agriculture_ecology","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615813504","92949213","Роботизация процесса «Проверка Госпочты» на платформе PIX RPA для нужд ГлавУпДК при МИД России","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""","public_admin","Госуправление","high","RPA автоматизирует процесс для структуры при МИД России.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92926144","92926144","Оказание услуг по передаче права на использование простой (неисключительной )лицензии на программное обеспечение ViPNet Client 5.0 х (КС3)","Закупки Вологодской облости Электронный магазин","it_internal","Внутренняя ИТ-автоматизация","low","Указана только лицензия ViPNet Client, конечная отрасль применения не раскрыта.","security","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92925595","92925595","Оказание услуг системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","ГАУЗ ПГБ","healthcare","Медицина","high","Предмет закупки — система поддержки принятия врачебных решений с ИИ.","","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92894396","92894396","«Оказание услуг системы управления и дистанционного мониторинга с автоматическим определением лесных пожаров, основанная на технологиях искусственного интеллекта»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ПАРК ""МЕЩЕРА""","agriculture_ecology","АПК / экология","high","Система дистанционного мониторинга автоматически определяет лесные пожары в национальном парке.","security","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0372100047626000046","92903392","Выполнение работ по созданию Комплекса инструментов для автоматизированной системы «Интеграционная платформа для анализа компьютерной томографии и магнитно-резонансной томографии в оториноларингологии с использованием технологий искусственного интеллекта»","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский институт уха, горла, носа и речи"" Министерства здравоохранения и социального развития Российской Федерации","healthcare","Медицина","high","Комплекс создается для анализа КТ и МРТ в оториноларингологии.","","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0328100007326000008","92894396","«Оказание услуг системы управления и дистанционного мониторинга с автоматическим определением лесных пожаров, основанная на технологиях искусственного интеллекта»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ПАРК ""МЕЩЕРА""","agriculture_ecology","АПК / экология","high","ИИ-система мониторит и выявляет лесные пожары в национальном парке.","security","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0372200286926000002","92886147","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта","СПб ГБУ ""ИМЦ""","education_science","Образование / наука","medium","Вычислительная платформа закупается СПб ГБУ «ИМЦ», вероятно для информационно-методического центра.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0843500000226001169","92896676","Оказание услуги на поставку программно-аппаратного комплекса - высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта (ПАК ИИ)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК КУРГАНСКОЙ ОБЛАСТИ""","public_admin","Госуправление","medium","ПАК ИИ закупает региональное управление госзакупок, конечная прикладная сфера не раскрыта.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615804273","92900994","Оказание услуг по разработке и внедрению сервиса искусственного интеллекта, консультирующего по вопросам деятельности в сфере физической культуры и спорта Калужской области","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""ЦЕНТР СПОРТИВНОЙ ПОДГОТОВКИ ""АННЕНКИ""","culture_sport","Культура / спорт / туризм","high","ИИ-сервис консультирует по вопросам физической культуры и спорта Калужской области.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615802998","92884641","Выполнение работ по развитию информационной системы «Реестр отраслевых моделей машинного обучения и наборов данных»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ЦИФРОВЫЕ ИНДУСТРИАЛЬНЫЕ ТЕХНОЛОГИИ""","industry_energy","Промышленность / энергетика","medium","ИС реестра отраслевых ML-моделей развивается для учреждения цифровых индустриальных технологий.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92885431","92885431","Оказание услуг по предоставлению неисключительных прав на систему «Сайбокс» «Цифровой ассистент на базе больших языковых моделей» для нужд МКУ ""УОДОМСУ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ ОРЕХОВО-ЗУЕВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ""","public_admin","Госуправление","high","Цифровой ассистент закупается для обеспечения деятельности органов местного самоуправления.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615798391","92861052","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием голосовых роботов, применением технологий искусственного интеллекта","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","healthcare","Медицина","high","Омниканальный контактный центр с голосовыми роботами закупается клинической больницей.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0108500000426001281","92862878","Оказание услуг по техническому сопровождению подсистемы ""Электронная медицинская карта"" Государственной информационной системы в сфере здравоохранения Республики Марий Эл Модуль ""Система для поддержки принятия врачебных решений ""WEBIOMED"" с технологией искусственного интеллекта""","КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ МАРИЙ ЭЛ","healthcare","Медицина","high","Сопровождается модуль электронной медицинской карты и WEBIOMED в ГИС здравоохранения.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0105500000226000442","92877447","Оказание услуг по техническому сопровождению медицинского изделия с технологией искусственного интеллекта программное обеспечение «Система поддержки принятия врачебных решений «Webiomed.DHRA» по ТУ 62.01.20-001-40910226-2023»","СЛУЖБА РЕГУЛИРОВАНИЯ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ КАЛМЫКИЯ","healthcare","Медицина","high","Сопровождается медицинское изделие Webiomed для поддержки принятия врачебных решений.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92854099","92854099","Проектирование размещения оборудования и разработке программного обеспечения с применением искусственного интеллекта для выполнения задач Лот №1 Проектирование размещения оборудования и разработке программного обеспечения с применением искусственного интеллекта для выполнения задач","ОАО «Метафракс»","industry_energy","Промышленность / энергетика","high","ПО и оборудование проектируются для промышленной химической компании «Метафракс».","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"32615801904","92873557","Поставка и монтаж мебели и оборудования в рамках Федерального проекта ""Семья"" по созданию детского культурно- просветительского центра на базе МАУК ""ДК""Северный""","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ДВОРЕЦ КУЛЬТУРЫ ""СЕВЕРНЫЙ""","culture_sport","Культура / спорт / туризм","high","Оборудование поставляется для детского культурно-просветительского центра на базе дворца культуры.","social_services","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92865143","92865143","Оказание услуг по предоставлению неисключительных прав на систему «Сайбокс» «Цифровой ассистент на базе больших языковых моделей» для нужд МКУ ""УОДОМСУ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ ОРЕХОВО-ЗУЕВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ""","public_admin","Госуправление","high","Цифровой ассистент закупается для учреждения обеспечения деятельности органов местного самоуправления.","it_internal","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0171200001926000746","92850672","Оказание услуг по сопровождению в региональном сегменте единой государственной информационной системы здравоохранения Ярославской области медицинского изделия с технологией искусственного интеллекта по описанию и интерпретации рентгенологических исследований органов грудной клетки, исследований компьютерной томографии, рентгенологических исследований (маммограмм)","департамент государственного заказа Ярославской области","healthcare","Медицина","high","Сопровождается медицинское изделие с ИИ в региональном сегменте ЕГИСЗ.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92801309","92801309","Оказание услуг по установке и обслуживанию аппаратно-программных средств с применением технологий искусственного интеллекта для транспортных средств ООО «РН-Туапсинский НПЗ», обеспечивающих фото- и видеофиксацию области мониторинга, реализующих функции мониторинга поведения и прогнозирования намерений водителя в автоматическом режиме и в заданных условиях с возможностью передачи зафиксированной информации","Торговая Система «ТЭК-Торг»","transport_logistics","Транспорт / логистика","high","ИИ-средства устанавливаются на транспортные средства для мониторинга поведения водителя.","industry_energy; security","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92814618","92814618","Проектирование размещения оборудования и разработке программного обеспечения с применением искусственного интеллекта для выполнения задач Лот №1 Проектирование размещения оборудования и разработке программного обеспечения с применением искусственного интеллекта для выполнения задач","","it_internal","Внутренняя ИТ-автоматизация","low","Указана разработка ПО и проектирование оборудования с ИИ, заказчик и отрасль не раскрыты.","","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0145300009626000076","92823934","Приобретение и внедрение программного обеспечения для автоматизации процесса административного воздействия по пресечению нарушений в сфере благоустройства, а также автоматизации производства дел для административных дел об административных правонарушениях","Администрация муниципального образования Тихвинский муниципальный район Ленинградской области","construction","Строительство","medium","ПО автоматизирует процессы по нарушениям в сфере благоустройства муниципальной территории.","public_admin","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92765894","92765894","«Оказание услуг системы управления и дистанционного мониторинга с автоматическим определением лесных пожаров, основанная на технологиях искусственного интеллекта»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ПАРК ""МЕЩЕРА""","agriculture_ecology","АПК / экология","high","ИИ-система дистанционного мониторинга выявляет лесные пожары в национальном парке.","security","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92759116","92759116","Услуги по предоставлению неисключительных прав (лицензии) на программное обеспечение (VK WorkMail)","СЧЕТНАЯ ПАЛАТА ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ","public_admin","Госуправление","medium","Лицензия корпоративной почты закупается региональной счетной палатой, предмет общий ИТ.","it_internal","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92729144","92729144","Оказание образовательных (консультационных) услуг по теме «Искусственный интеллект в банковской сфере»","БАНК РОССИИ","finance_insurance","Финансы / страхование","high","Образовательные услуги посвящены применению ИИ в банковской сфере.","education_science","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"rq_0372200192226000006","92734865","Запрос цены. Оказание услуг по сопровождению государственной информационной системы «Транспортная модель Санкт-Петербурга» в 2026 - 2027 году","Санкт-Петербургское государственное бюджетное учреждение ""Центр транспортного планирования Санкт-Петербурга""","transport_logistics","Транспорт / логистика","high","Сопровождается государственная ИС «Транспортная модель Санкт-Петербурга».","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0811500001126000010","92725550","Модернизация информационной системы анализа видеопотока в целях обеспечения ее машинного обучения","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЦИФРОВОЙ ТРАНСФОРМАЦИИ РЕСПУБЛИКИ ТАТАРСТАН""","security","Безопасность","medium","Модернизируется система анализа видеопотока, конечный сценарий не раскрыт.","public_admin","true","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0328100007326000006","92720027","«Оказание услуг системы управления и дистанционного мониторинга с автоматическим определением лесных пожаров, основанная на технологиях искусственного интеллекта»","Федеральное государственное бюджетное учреждение ""Национальный парк ""Мещера""","agriculture_ecology","АПК / экология","high","Система мониторинга автоматически определяет лесные пожары в национальном парке.","security","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"92708087","92708087","Оказание услуг по организации трансляции семинара «Роль ТЭК в развитии искусственного интеллекта» в сеть Интернет","МИНЭНЕРГО РОССИИ","industry_energy","Промышленность / энергетика","high","Семинар посвящен роли ТЭК в развитии искусственного интеллекта.","telecom_media","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
"0869200000226001639","92674938","На оказание Услуг по технической поддержке и сопровождению ""Сервиса поддержки принятия врачебных решений с технологией искусственного интеллекта по анализу данных электронных медицинских карт""","Государственное казенное учреждение Челябинской области ""Центр организации закупок в сфере здравоохранения""","healthcare","Медицина","high","Сопровождается сервис поддержки врачебных решений по электронным медицинским картам.","public_admin","false","codex-session","manual_llm","2026-05-29T00:00:00.000Z"
