hypothesis_id,hypothesis_title,tender_id,tenderguru_id,date,tender_name,customer,region,price,fz,queries,sources,max_query_total,tender_link,tenderguru_link,search_fragment
"citizen-appeals-ai","AI-диспетчер обращений граждан","830500000226001476","84277569","26-05-2026","Выполнение работ по комплексному обслуживанию государственной информационной системы «Закупки Вологодской области»","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК""","Вологодская область","21314900","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84277569",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616047732","84276289","26-05-2026","Право заключения договора на поставка компьютерного оборудования и ПО","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНСТИТУТ РАДИОЭЛЕКТРОННОЙ ТЕХНИКИ""","Пензенская область","20599925","","служба 122","documentation","527","","https://www.tenderguru.ru/tender/84276289",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","0118100003526000010","94628934","28-05-2026","Поставка компьютеров персональных настольных (моноблоков) для нужд территориальных органов ФНС России в Краснодарском крае","Управление Федеральной налоговой службы по Краснодарскому краю","Краснодарский край","19505226","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0118100003526000010","https://www.tenderguru.ru/tender/94628934","{""fragment"":[""...УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО КРАСНОДАРСКОМУ ... Красных Партизан 122 г.Краснодар ул. ..."",""Поставка компьютеров персональных настольных (моноблоков) для нужд территориальных органов ФНС ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","0118100003526000011","94628935","28-05-2026","Поставка компьютеров персональных настольных (моноблоков) для нужд территориальных органов ФНС России в Краснодарском крае","Управление Федеральной налоговой службы по Краснодарскому краю","Краснодарский край","19505226","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0118100003526000011","https://www.tenderguru.ru/tender/94628935","{""fragment"":[""...УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО КРАСНОДАРСКОМУ ... Красных Партизан 122 г.Краснодар ул. ..."",""Поставка компьютеров персональных настольных (моноблоков) для нужд территориальных органов ФНС ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616050728","84321023","27-05-2026","поставка оборудования в соответствии со Спецификацией и Техническим заданием (Приложения №1 и №2 к Договору)","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""КРЫЛОВСКИЙ ГОСУДАРСТВЕННЫЙ НАУЧНЫЙ ЦЕНТР""","Санкт-Петербург","17952928","","обращения граждан","documentation","2542","","https://www.tenderguru.ru/tender/84321023",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","0818500000826001372","92651765","05-03-2026","Услуги по техническому обслуживанию объектов Сегмента Системы–112 Краснодарского края (муниципальные образования Краснодарского края)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""","Краснодарский край","16882730","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0818500000826001372","https://www.tenderguru.ru/tender/92651765","{""fragment"":[""...ул Красная д. 122 край Краснодарский ...Исполнителю через портал службы технической поддержки или..."",""Услуги по техническому обслуживанию объектов Сегмента Системы–112 Краснодарского края (муниципальные...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615960988","93996055","29-04-2026","Определение подрядчика на выполнение работ по разработке ИТ-решения, в части бизнес-процессов оказания услуг и взаимодействия с клиентами по заявкам на ТП и обращениям, предоставления и получения доступа к минимальному набору функций ИСУЭ согласно ПП890 в рамках развития ЕИП (сегмент ПАО «Россети Московский регион»)","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН""","Москва","15006022","223","классификация обращений","search","251","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615960988","https://www.tenderguru.ru/tender/93996055","{""fragment"":[""... на ТП и обращениям предоставления и получения...услуге: № Классификация по ОКДП Классификация по ..."",""Определение подрядчика на выполнение работ по разработке ИТ-решения в части бизнес-процессов ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616047599","84284231","26-05-2026","Право заключения договора на выполнение работ по разработке программы для ЭВМ «Система сбора и оценки показателей готовности к работе в отопительный сезон» (ПГОС) (4464343)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИСТЕМНЫЙ ОПЕРАТОР ЕДИНОЙ ЭНЕРГЕТИЧЕСКОЙ СИСТЕМЫ""","Москва","15000000","","служба 122","documentation","523","","https://www.tenderguru.ru/tender/84284231",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","93599958","93599958","14-04-2026","Выполнение работ по сопровождению и модернизации программных продуктов 1С: Управление холдингом 8 и 1С: Зарплата и управление персоналом КОРП 8","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ПО ФОРМИРОВАНИЮ КОМПЛЕКСНОЙ СИСТЕМЫ ОБРАЩЕНИЯ С ТВЕРДЫМИ КОММУНАЛЬНЫМИ ОТХОДАМИ ""РОССИЙСКИЙ ЭКОЛОГИЧЕСКИЙ ОПЕРАТОР""","Москва","14944961","","классификация обращений","search","251","https://www.tektorg.ru/223-fz/procedures/18845398","https://www.tenderguru.ru/tender/93599958","{""fragment"":[""... КОМПЛЕКСНОЙ СИСТЕМЫ ОБРАЩЕНИЯ С ТВЕРДЫМИ КОММУНАЛЬНЫМИ ...НАБ ПРЕСНЕНСКАЯ Коды классификации лота по ..."",""Выполнение работ по сопровождению и модернизации программных продуктов 1С: Управление холдингом 8 и ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615904381","93603432","14-04-2026","Выполнение работ по сопровождению и модернизации программных продуктов 1С: Управление холдингом 8 и 1С: Зарплата и управление персоналом КОРП 8","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ПО ФОРМИРОВАНИЮ КОМПЛЕКСНОЙ СИСТЕМЫ ОБРАЩЕНИЯ С ТВЕРДЫМИ КОММУНАЛЬНЫМИ ОТХОДАМИ ""РОССИЙСКИЙ ЭКОЛОГИЧЕСКИЙ ОПЕРАТОР""","Москва","14944961","223","классификация обращений","search","251","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615904381","https://www.tenderguru.ru/tender/93603432","{""fragment"":[""...КОМПЛЕКСНОЙ СИСТЕМЫ ОБРАЩЕНИЯ С ТВЕРДЫМИ ...услуге: № Классификация по ОКДП Классификация по..."",""Выполнение работ по сопровождению и модернизации программных продуктов 1С: Управление холдингом 8 и ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","0817200000326001714","92455451","26-02-2026","Оказание услуг по расширению неисключительного (пользовательского) права на специальное программное обеспечения «Интеграционно-аналитическая сервисная платформа ПРОТЕЙ», IASP PROTEI для нужд Системы обеспечения вызова экстренных оперативных служб по единому номеру «112» на территории Алтайского края","КГКУ ""Центр государственных закупок Алтайского края""","Алтайский край","13800000","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0817200000326001714","https://www.tenderguru.ru/tender/92455451","{""fragment"":[""...вызова экстренных оперативных служб по единому ... ул. Интернациональная 122 Контактное лицо ..."",""Оказание услуг по расширению неисключительного (пользовательского) права на специальное программное ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","360100024426000125","84331562","27-05-2026","Поставка слуховых аппаратов цифровых заушных сверхмощных в пользу граждан в целях их социального обеспечения в 2026 году","ОТДЕЛЕНИЕ ФОНДА ПЕНСИОННОГО И СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО САРАТОВСКОЙ ОБЛАСТИ","Саратовская область","13450000","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84331562",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615978413","94110425","05-05-2026","«Поставка «ИТ_Оборудование и материалы для СВТ» для нужд Централизованной службы ИТ филиала Самарский ПАО «Т Плюс» в 2026 году» (4437092)","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""","Московская область","12252570","223","служба 122","search","112","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615978413","https://www.tenderguru.ru/tender/94110425","{""fragment"":[""...для нужд Централизованной службы ИТ филиала Самарский...16Х 4.7ГБ 50ШТ 122 26.20.21.120 Универсальные ..."",""«Поставка «ИТ_Оборудование и материалы для СВТ» для нужд Централизованной службы ИТ филиала ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","0118100003526000009","94545547","25-05-2026","Поставка аппаратно-программных модулей доверенной загрузки для нужд территориальных органов ФНС России в Краснодарском крае","Управление Федеральной налоговой службы по Краснодарскому краю","Краснодарский край","10907949","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0118100003526000009","https://www.tenderguru.ru/tender/94545547","{""fragment"":[""...УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО КРАСНОДАРСКОМУ ... Красных Партизан 122 г.Краснодар ул. ..."",""Поставка аппаратно-программных модулей доверенной загрузки для нужд территориальных органов ФНС ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616049237","84318556","26-05-2026","Оказание услуг по сопровождению и доработке автоматизированной системы управления лекарственного обеспечения населения АСУЛОН «М-Аптека плюс ДЛО»","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ФАРМАЦИЯ""","Свердловская область","10674900","","служба 122","documentation","523","","https://www.tenderguru.ru/tender/84318556",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","167200003426004397","84326252","27-05-2026","Поставка медицинских изделий: система рентгеновская (флюорографическая) для скрининга органов грудной клетки, ввод в эксплуатацию медицинских изделий, обучение правилам эксплуатации специалистов, эксплуатирующих медицинские изделия, и специалистов, осуществляющих техническое обслуживание медицинских изделий","УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ТЮМЕНСКОЙ ОБЛАСТИ","Тюменская область","9000000","","классификация обращений","documentation","1234","","https://www.tenderguru.ru/tender/84326252",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","359100009826000117","84284579","26-05-2026","Интерактивный учебный класс микроскопии в комплекте","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА И.П. ПАВЛОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИ","Рязанская область","8911667","","служба 122","documentation","523","","https://www.tenderguru.ru/tender/84284579",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","0142200001326009412","93853106","22-04-2026","Оказание услуг по изменению конфигурации, индивидуализации и внедрению программного обеспечения в целях развития государственной информационной системы Самарской области «Обращения граждан»","Главное управление организации торгов Самарской области","Самарская область","6790000","44","обращения граждан","search","281","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001326009412","https://www.tenderguru.ru/tender/93853106","{""fragment"":[""... области «Обращения граждан» Аукцион в ...Самарской области «Обращения граждан» Количество: 1 (..."",""... системы Самарской области «Обращения граждан»""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616054247","84324048","27-05-2026","На поставку медицинского оборудования (Мониторы у постели больного многопараметрические общего назначения), ввод в эксплуатацию медицинского оборудования, обучение правилам эксплуатации специалистов, эксплуатирующих медицинское оборудование для нужд ГАУЗ ""ООКБ №2""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ОРЕНБУРГСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","Оренбургская область","6401400","","классификация обращений","documentation","1234","","https://www.tenderguru.ru/tender/84324048",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616048624","84279037","26-05-2026","Запрос котировок в электронной форме на право заключения Договора на оказание услуг по ведению базы данных и технической поддержки пользователей геоинформационной системы автомобильных дорог Государственной компании «Российские автомобильные дороги». Сопровождение геоинформационной системы автомобильных дорог: М-1 «Беларусь», М-3 «Украина», М-4 «Дон», М-11 «Нева», М-12 «Восток», А-105 «Подъездная дорога от Москвы к аэропорту Домодедово», А-107 «Московское малое кольцо», А-113 «Центральная кольцевая автомобильная дорога» и информационная поддержка пользователей(участниками которого могут являться только субъекты малого и среднего предпринимательства)","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР - ТОРГОВАЯ ПЛОЩАДКА""","Москва","6100000","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84279037",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615622965","91594245","21-01-2026","Поставка «ЗИП и расходные материалы для ИТ-оборудования ЦИТ Иваново Владимир» для нужд Централизованной службы ИТ филиала ""Владимирский"" ПАО ""Т Плюс"" (4297409)","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""","Московская область","5929015","223","служба 122","search","112","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615622965","https://www.tenderguru.ru/tender/91594245","{""fragment"":[""... нужд Централизованной службы ИТ филиала ... 4 ИЗВЕЩАТЕЛЬ ОХРАН.С2000-СМК 122 26.20.40.120 Элементы ..."",""Поставка «ЗИП и расходные материалы для ИТ-оборудования ЦИТ Иваново Владимир» для нужд ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616025133","84281203","26-05-2026","Поставка газоанализаторов для нужд ГУП РК «Вода Крыма»","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТС-ТЕНДЕР""","Москва","5899516","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84281203",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616052923","84324311","27-05-2026","Поставка запасных частей для серверного оборудования для нужд АО ""ЭнергосбыТ Плюс""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОСБЫТ ПЛЮС""","Оренбургская область","5360213","","обработка обращений","documentation","3371","","https://www.tenderguru.ru/tender/84324311",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","372200132326000020","82967914","30-12-2026","Интерактивная панель","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 475 ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА","Санкт-Петербург","4491000","","единая система обращений","documentation","6474","","https://www.tenderguru.ru/tender/82967914",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616054170","84324123","27-05-2026","на поставку мониторов матери и плода с автоматическим расчетом и анализом параметров КТГ","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ОРЕНБУРГСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","Оренбургская область","4440000","","классификация обращений","documentation","1234","","https://www.tenderguru.ru/tender/84324123",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615908107","93643757","15-04-2026","Оказание услуг на предоставление прав использования программного обеспечения для автоматизации процессов деятельности регионального оператора по обращению с отходами на территории Белгородской области","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ЭКОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ"" БЕЛГОРОДСКОЙ ОБЛАСТИ","Белгородская область","4200000","223","классификация обращений","search","251","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615908107","https://www.tenderguru.ru/tender/93643757","{""fragment"":[""... оператора по обращению с отходами на ... услуге: № Классификация по ОКДП Классификация по ОКВЭД..."",""Оказание услуг на предоставление прав использования программного обеспечения для автоматизации ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615877266","93409538","03-04-2026","Оказание услуг на предоставление прав использования программного обеспечения для автоматизации процессов деятельности регионального оператора по обращению с отходами на территории Белгородской области","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ЭКОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ"" БЕЛГОРОДСКОЙ ОБЛАСТИ","Белгородская область","4200000","223","классификация обращений","search","251","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615877266","https://www.tenderguru.ru/tender/93409538","{""fragment"":[""... оператора по обращению с отходами на ... услуге: № Классификация по ОКДП Классификация по ОКВЭД..."",""Оказание услуг на предоставление прав использования программного обеспечения для автоматизации ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615957178","93977770","28-04-2026","Поставка ИТ_Оборудования и материалов для инженерных систем для Централизованной службы ИТ (4429384)","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""","Московская область","4186066","223","служба 122","search","112","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615957178","https://www.tenderguru.ru/tender/93977770","{""fragment"":[""... СТРЕЛОЧНЫЕ СВР-03-26 122 26.52.14.000 Часы... экстренных оперативных служб и аппаратуры спутниковой ..."",""Поставка ИТ_Оборудования и материалов для инженерных систем для Централизованной службы ИТ (4429384)""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","128200000126003140","84320809","27-05-2026","Поставка датчиков (извещателей) пожарных (дымовых, автономных, с элементами питания) для отдельных категорий семей, постоянно проживающих на территории Владимирской области (323 – приобретение товаров, работ, услуг в пользу граждан в целях их социального обеспечения)","МИНИСТЕРСТВО ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ ВЛАДИМИРСКОЙ ОБЛАСТИ","Владимирская область","3910920","","обращения граждан","documentation","2542","","https://www.tenderguru.ru/tender/84320809",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616046772","84274639","26-05-2026","ОКПД 2 26.20.14.100 Поставка серверного оборудования для нужд Зейского филиала (Лот № 0006-ТПиР БЕЗОП ДОХ-2026-Гидрорем_Зейск_фил)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГИДРОРЕМОНТ-ВКК""","Самарская область","3817748","","служба 122","documentation","527","","https://www.tenderguru.ru/tender/84274639",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","813500000126010111","84322747","27-05-2026","зз-0016-24878 - 2026 Выполнение работ по расширению функциональных возможностей АИСПП","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК УДМУРТСКОЙ РЕСПУБЛИКИ""","Удмуртия","3800000","","обращения граждан","documentation","2542","","https://www.tenderguru.ru/tender/84322747",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","157200000326000582","84284905","26-05-2026","Оказание услуг по информационному обслуживанию и техническому сопровождению системы и бортового оборудования ГЛОНАСС/GPS спутникового мониторинга автотранспорта (регистрационный номер: 608-А-ГЗ)","МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ ПСКОВСКОЙ ОБЛАСТИ","Псковская область","3788400","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84284905",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32615997954","94242952","13-05-2026","Предоставление права пользования программным продуктом ""Сервис управления региональным оператором по обращению с ТКО""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦИАЛИЗИРОВАННАЯ АВТОБАЗА""","Свердловская область","3600000","223","классификация обращений","search","251","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615997954","https://www.tenderguru.ru/tender/94242952","{""fragment"":[""... оператором по обращению с ТКО Начальная (...услуге: № Классификация по ОКДП Классификация по ОКВЭД..."",""Предоставление права пользования программным продуктом Сервис управления региональным оператором по...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","318100043126000016","84246422","26-05-2026","Поставка криптомаршрутизатора для нужд ФБЛПУ «Санаторий «Радуга» ФНС России»","ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ ""РАДУГА"" ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ""","Краснодарский край","3462317","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84246422",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616053988","84319958","27-05-2026","Поставка компьютерной техники и периферийного оборудования для нужд ФБУЗ «Центр гигиены и эпидемиологии в Ставропольском крае» (для субъектов малого и среднего предпринимательства)","ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В СТАВРОПОЛЬСКОМ КРАЕ""","Ставропольский край","3388500","","обращения граждан","documentation","2542","","https://www.tenderguru.ru/tender/84319958",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","358300086526000198","84281958","26-05-2026","Обеспечение работоспособности объектов IT-инфраструктуры ГБУ РО «ЦРБ» в Сальском районе и обеспечение мер информационной безопасности, при взаимодействии с федеральными (ЕГИСЗ РФ) и региональными ресурсами и сервисами в 2026 году","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" В САЛЬСКОМ РАЙОНЕ","Ростовская область","3324300","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84281958",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","337100017726000069","84309986","26-05-2026","Оказание услуг сотовой связи (подвижной радиотелефонной связи стандартов GSM 900/1800, UMTS, LTE) для нужд ФКУ «Налог-Сервис» ФНС России","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НАЛОГ-СЕРВИС"" ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ (Г. МОСКВА)","Москва","3231440","","служба 122","documentation","523","","https://www.tenderguru.ru/tender/84309986",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","32616045532","84286616","26-05-2026","Оказание услуг по установке и сопровождению адаптированных и модифицированных ИСС «Техэксперт»","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЩЁЛКОВСКИЙ ВОДОКАНАЛ""","Московская область","2868264","","классификация обращений","documentation","1231","","https://www.tenderguru.ru/tender/84286616",""""""
"citizen-appeals-ai","AI-диспетчер обращений граждан","0272100000426000023","93581276","10-04-2026","Оказание услуг по сопровождению и технической поддержке информационной системы: «Система регистрации обращений граждан»","Территориальный фонд обязательного медицинского страхования Санкт-Петербурга","Санкт-Петербург","2650000","44","обращения граждан","search","281","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0272100000426000023","https://www.tenderguru.ru/tender/93581276","{""fragment"":[""... системы: «Система регистрации обращений граждан» Аукцион в электронной форме..."",""... системы: «Система регистрации обращений граждан»""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","0162200011826001000","93827029","22-04-2026","Оказание услуг по сопровождению автоматизированной телефонной станции 122, автоматизированной информационной системы «Служба 122» и их интеграционного взаимодействия","Департамент государственного заказа Свердловской области","Свердловская область","2625000","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0162200011826001000","https://www.tenderguru.ru/tender/93827029","{""fragment"":[""... телефонной станции 122 автоматизированной информационной системы «Служба 122» и их..."",""... телефонной станции 122 автоматизированной информационной системы «Служба 122» и их...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","0162200011826000529","92757182","12-03-2026","Оказание услуг по сопровождению автоматизированной телефонной станции 122, автоматизированной информационной системы «Служба 122» и их интеграционного взаимодействия","Департамент государственного заказа Свердловской области","Свердловская область","2625000","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0162200011826000529","https://www.tenderguru.ru/tender/92757182","{""fragment"":[""... телефонной станции 122 автоматизированной информационной системы «Служба 122» и их..."",""... телефонной станции 122 автоматизированной информационной системы «Служба 122» и их...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","0817200000326000953","92084897","11-02-2026","Оказание услуг по техническому сопровождению программного комплекса Мультисервисной телекоммуникационной подсистемы единой дежурно-диспетчерской службы Станции скорой медицинской помощи г. Барнаула","КГКУ ""Центр государственных закупок Алтайского края""","Алтайский край","2558279","44","служба 122","search","112","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0817200000326000953","https://www.tenderguru.ru/tender/92084897","{""fragment"":[""... единой дежурно-диспетчерской службы Станции скорой ... ул. Интернациональная 122 Контактное лицо ..."",""Оказание услуг по техническому сопровождению программного комплекса Мультисервисной ...""]}"
"citizen-appeals-ai","AI-диспетчер обращений граждан","93599956","93599956","14-04-2026","Предоставление права использования программного обеспечения – Security Updates, модуля Advanced Threat Protection для UserGate на условиях простой (неисключительной) лицензии","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ПО ФОРМИРОВАНИЮ КОМПЛЕКСНОЙ СИСТЕМЫ ОБРАЩЕНИЯ С ТВЕРДЫМИ КОММУНАЛЬНЫМИ ОТХОДАМИ ""РОССИЙСКИЙ ЭКОЛОГИЧЕСКИЙ ОПЕРАТОР""","Москва","2495059","","классификация обращений","search","251","https://www.tektorg.ru/223-fz/procedures/18845380","https://www.tenderguru.ru/tender/93599956","{""fragment"":[""... КОМПЛЕКСНОЙ СИСТЕМЫ ОБРАЩЕНИЯ С ТВЕРДЫМИ КОММУНАЛЬНЫМИ ...НАБ ПРЕСНЕНСКАЯ Коды классификации лота по ..."",""Предоставление права использования программного обеспечения – Security Updates модуля Advanced ...""]}"
