tender_id,tenderguru_card_id,documentation_result_id,date,niche,classification,relevance_score,matched_terms,matched_queries,query_groups,sources,reason,tender_name,customer,customer_inn,category,region,price,end_time,fz,etp,tender_num_outer,tender_link,tenderguru_link,doc_links_from_documentation_search,docs_count_in_card,docs_status,docs_ai_api_url,sphere,sphere_label,sphere_confidence,sphere_evidence,secondary_spheres,sphere_needs_review
"32615749789","92503581","","27-02-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект; карточка содержит 500 символов описания","Поставка товара","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД КОМБИНИРОВАННОГО ВИДА №11 ""ЯБЛОНЬКА""","","Системная интеграция, оргтехника","Красноярский край","124400","","223","","32615749789","https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32615749789&morphology=on&search-filter=Дате+размещения&pageNumber=1&sortDirection=false&recordsPerPage=_10&showLotsInfoHidden=false&sortBy=UPDATE_DATE&fz44=on&fz223=on&af=on&ca=on&pc=on&pa=on&currencyIdGeneral=-1","https://www.tenderguru.ru/tender/92503581","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92503581&ff=a&drl=1","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false"
"32615745550","92458237","","26-02-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект, технологии искусственного интеллекта; карточка содержит 500 символов описания","Оказание услуги системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЕМЕРОВСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ ПОЛИКЛИНИКА № 5 ИМЕНИ Л.И. ТЕМЕРХАНОВОЙ""","4206009501","Системная интеграция, оргтехника","Кемеровская область","400000","06-03-2026","223","РТС-тендер","32615745550","https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32615745550&morphology=on&search-filter=Дате+размещения&pageNumber=1&sortDirection=false&recordsPerPage=_10&showLotsInfoHidden=false&sortBy=UPDATE_DATE&fz44=on&fz223=on&af=on&ca=on&pc=on&pa=on&currencyIdGeneral=-1","https://www.tenderguru.ru/tender/92458237","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTA4ODYyMTkz","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92458237&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"92457715","92457715","","26-02-2026","process_automation","automation_software","7","rpa","RPA","process_automation","search","найдено в карточке/названии; совпадения: rpa; карточка содержит 500 символов описания","Услуги по продлению лицензий на право использования программного обеспечения","Евразийский электронный портал","","Системная интеграция, оргтехника","","","10-03-2026","","","","https://eep.mitwork.kz/ru/publics/buy/184527","https://www.tenderguru.ru/tender/92457715","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92457715&ff=a&drl=1","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true"
"92376602","92376602","","23-02-2026","llm_assistant","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект; карточка содержит 500 символов описания","""Нематериальные активы""","Евразийский электронный портал","","Системная интеграция, оргтехника","","","02-03-2026","","","","https://eep.mitwork.kz/ru/publics/buy/184164","https://www.tenderguru.ru/tender/92376602","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92376602&ff=a&drl=1","other","Другое / неясно","low","По доступным полям недостаточно данных для уверенного определения сферы.","","true"
"rq_0324200023926000010","92296048","","19-02-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект, технологии искусственного интеллекта","Запрос цены. Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по описанию и интерпретации рентгенологических исследований (маммограмм), рентгенологических исследований органов грудной клетки","государственное учреждение здравоохранения ""Медицинский информационно-аналитический центр""","","Системная интеграция, оргтехника","Архангельская область","","","44","","rq_0324200023926000010","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0324200023926000010","https://www.tenderguru.ru/tender/92296048","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92296048&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"rq_0324200023926000011","92296049","","19-02-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект, технологии искусственного интеллекта","Запрос цены. Оказание услуг по технической поддержке и сопровождению «Сервиса поддержки принятия врачебных решений с технологией искусственного интеллекта по анализу данных электронных медицинских карт» ГИСЗ Архангельской области","государственное учреждение здравоохранения ""Медицинский информационно-аналитический центр""","","Системная интеграция, оргтехника","Архангельская область","","","44","","rq_0324200023926000011","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0324200023926000011","https://www.tenderguru.ru/tender/92296049","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92296049&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"rq_0326200009126000010","92296156","","19-02-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект, технологии искусственного интеллекта","Запрос цены. Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по описанию и интерпретации рентгенологических исследований (маммограмм), рентгенологических исследований органов грудной клетки","Областное государственное учреждение здравоохранения особого типа ""Медицинский информационно-аналитический центр""","","Системная интеграция, оргтехника","Белгородская область","","","44","","rq_0326200009126000010","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0326200009126000010","https://www.tenderguru.ru/tender/92296156","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92296156&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"92308245","92308245","","19-02-2026","computer_vision","ai_core","8","распознавание изображений","""распознавание изображений""","computer_vision","search","найдено в карточке/названии; совпадения: распознавание изображений; карточка содержит 500 символов описания","Предоставление неисключительных прав на использование программного обеспечения модуля распознавания изображений и оказание услуг по установке и первоначальной настройке программного обеспечения в ИТ-инфраструктуре Заказчика","ПАО ""ФОРВАРД ЭНЕРГО""","7203162698","Системная интеграция, оргтехника","Москва","","24-02-2026","","ЭТП «Фабрикант»","GYpSZLEr-sEjdaCzEj6yaQ","https://fabrikant.ru/v2/trades/procedure/view/GYpSZLEr-sEjdaCzEj6yaQ","https://www.tenderguru.ru/tender/92308245","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9zdG9yYWdlLmZhYnJpa2FudC5ydS9zMi9wdWJsaWMvMjAyNi8wMi8xOC8yNGQ5ZDI4YjEwNzQ3MWVkZDI1Zjc4ZjkyMTJkZDcwOS9mNzQ2ZTAwMTJkNWFkMzkzNTc1ZDZjNTI1OTI1ZmUxZC82OTk1NDU0NTA1NjE4OTc1N2IzODlhZmEwZWZhZTYxMDY0N2U4ZjIxYTVjMjk4MmJkNzUzMi5yYXI_bmFtZT0lRDAlQTIlRDAlOTdfMTAwMC0lRDAlOTglRDAlOUQlRDAlOTItNTA5XzgucmFy | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly9zdG9yYWdlLmZhYnJpa2FudC5ydS9zMi9wdWJsaWMvMjAyNi8wMi8xOC8yNGQ5ZDI4YjEwNzQ3MWVkZDI1Zjc4ZjkyMTJkZDcwOS9mNzQ2ZTAwMTJkNWFkMzkzNTc1ZDZjNTI1OTI1ZmUxZC82OTk1NDU0NjJhYjEzMDMzNjE0MDAzYmI4M2UxNDk0ZjllZTFlZjY5MTIyMTAxY2FiY2VjYy54bHN4P25hbWU9JUQxJTg4JUQwJUIwJUQwJUIxJUQwJUJCJUQwJUJFJUQwJUJEXyVEMCVCNCVEMCVCQiVEMSU4Rl8lRDAlQjclRDAlQjAlRDAlQkYlRDAlQkUlRDAlQkIlRDAlQkQlRDAlQjUlRDAlQkQlRDAlQjglRDElOEYtJUQwJUEwJUQwJUIwJUQxJTgxJUQxJTg3JUQxJTkxJUQxJTgyXyVEMSU4NiVEMCVCNSVEMCVCRCVEMSU4Qi0lRDAlOUYlRDAlOUVfJUQwJUI4XyVEMSU4MyVEMSU4MSVEMSU4MiVEMCVCMCVEMCVCRCVEMCVCRSVEMCVCMiVEMCVCQSVEMCVCMF8lRDAlQkMlRDAlQkUlRDAlQjQlRDElODMlRDAlQkIlRDElOEZfJUQxJTgwJUQwJUIwJUQxJTgxJUQwJUJGJUQwJUJFJUQwJUI3JUQwJUJEJUQwJUIwJUQwJUIyJUQwJUIwJUQwJUJEJUQwJUI4JUQxJThGX0VsbWFfMzY1Lnhsc3g","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92308245&ff=a&drl=1","industry_energy","Промышленность / энергетика","high","Сфера применения связана с промышленностью, энергетикой, производством или ТЭК.","","false"
"32615717231","92261299","","18-02-2026","custom_software","automation_software","23","искусственный интеллект; технологии искусственного интеллекта; внедрение программного обеспечения","""искусственный интеллект""; ""технологии искусственного интеллекта""; ""внедрение программного обеспечения""","ai_general; custom_software","search","найдено в карточке/названии; совпадения: искусственный интеллект, технологии искусственного интеллекта, внедрение программного обеспечения; карточка содержит 500 символов описания","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта в Государственную информационную систему в сфере здравоохранения Республики Мордовия","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ МОРДОВИЯ ""МЕДИЦИНСКИЙ ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР""","1326024954","Системная интеграция, оргтехника","Мордовия","6067200","25-02-2026","223","Электронная торговая площадка ЭТП ГПБ","32615717231","https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32615717231&morphology=on&search-filter=Дате+размещения&pageNumber=1&sortDirection=false&recordsPerPage=_10&showLotsInfoHidden=false&sortBy=UPDATE_DATE&fz44=on&fz223=on&af=on&ca=on&pc=on&pa=on&currencyIdGeneral=-1","https://www.tenderguru.ru/tender/92261299","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTA4NjcxODAy | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTA4NjcxODAw | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTA4NjcxODAx | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTA4NjcxNzk4 | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS8yMjMvcHVyY2hhc2UvcHVibGljL2Rvd25sb2FkL2Rvd25sb2FkLmh0bWw_aWQ9MTA4NjcxNzk5","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92261299&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"92227391","92227391","","17-02-2026","computer_vision","ai_core","42","искусственный интеллект; распознавание изображений; интеллектуальный анализ данных; rpa; автоматизация процессов; bpm","""искусственный интеллект""; ""распознавание изображений""; ""интеллектуальный анализ данных""; ""автоматизация процессов""; RPA; BPM","ai_general; computer_vision; analytics; process_automation","search","найдено в карточке/названии; совпадения: искусственный интеллект, распознавание изображений, интеллектуальный анализ данных, rpa; карточка содержит 500 символов описания","Оказание услуг по продлению на условиях простой (неисключительной) лицензии прав на использование программного продукта «1С: КП ГУ ПРОФ»","Закупки Вологодской облости Электронный магазин","","Системная интеграция, оргтехника","Вологодская область","63660","19-02-2026","","","","https://szvo.gov35.ru/web/gz/em_reestr;jsessionid=D6C6CF09EDD95D3DB927A15ED712FFE5?p_p_id=EM_WAR_EMportlet&p_p_lifecycle=0&p_p_state=pop_up&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_EM_WAR_EMportlet_jspPage=%2FJSP%2FEM%2F","https://www.tenderguru.ru/tender/92227391","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92227391&ff=a&drl=1","retail_commerce","Ритейл / коммерция","high","Заказчик или предмет связан с ритейлом, торговлей или коммерческой e-commerce площадкой.","","false"
"0380200000126000609","92194854","","17-02-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект, технологии искусственного интеллекта; карточка содержит 500 символов описания","Оказание услуг по техническому сопровождению медицинского изделия с технологией искусственного интеллекта «Система поддержки принятия врачебных решений» подсистемы «Региональная интегрированная электронная медицинская карта» ГИСЗ Республики Хакасия","Государственный комитет по размещению государственных заказов Республики Хакасия","1901089567","Системная интеграция, оргтехника","Хакасия","1750740","25-02-2026","44","РТС-тендер","0380200000126000609","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0380200000126000609","https://www.tenderguru.ru/tender/92194854","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD0wNkE0ODQ2QkE5NDU0NEE2QTU1MDk0NTU1RUM2OTJGMg | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD03Mjk4QjRDNTlGNzk0MjRFOUU0RDNBNkU0MEJENUI1Ng | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1BOEI2MDkyMDdFMDI0NjhDODFGRkJFREM2NUQwQUEzMA | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1BODdCOTI1RTU0OEQ0NjVFQkEwMzZDN0RBREJGOENENQ | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD00NDZBQzExM0Y1RDg0NjEzQTM0RThDODFGMENGM0MxNw","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92194854&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"rq_0387300001426000060","92221072","","17-02-2026","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","найдено в карточке/названии; совпадения: нейронная сеть","Запрос цены. Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов органов местного самоуправления","Муниципальное казенное учреждение ""Управление логистики""","","Системная интеграция, оргтехника","Ханты-Мансийский АО","","","44","","rq_0387300001426000060","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0387300001426000060","https://www.tenderguru.ru/tender/92221072","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92221072&ff=a&drl=1","transport_logistics","Транспорт / логистика","high","Предмет относится к транспорту, логистике, парковкам, дорожному движению или транспортным системам.","","false"
"92224963","92224963","","17-02-2026","analytics","ai_core","7","интеллектуальный анализ данных","""интеллектуальный анализ данных""","analytics","search","найдено в карточке/названии; совпадения: интеллектуальный анализ данных; карточка содержит 500 символов описания","Оказание услуг по передаче прав на условиях простой (неисключительной) лицензии на право использования программы для ЭВМ ""Система интеллектуального анализа данных PolyAnalyst"" на срок 24 месяца (рег.номер ПО: 4414)","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НАУКИ ""РОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ПРОТИВОЧУМНЫЙ ИНСТИТУТ ""МИКРОБ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА","6452024470","Системная интеграция, оргтехника","Саратовская область","1012000","25-02-2026","44","Система коммерческих торгов com.roseltorg.ru","0360100026226000059","https://www.roseltorg.ru/procedure/0360100026226000059","https://www.tenderguru.ru/tender/92224963","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD0xNTIwOTE5ODFGNUE0RDc1OTFFNDFGMEYyMDNCMzM4NQ | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD0wNzU5RUVDRTgzMUQ0Mzk4ODUwRUQwNUUwNjYwNkY0OQ | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD0yMDlFRDgyRjFCODI0RjAxQTgzMjlFOTgxNUMzQUJGMw | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD0xODMyRjBGNUFEODk0MjBEOTlGOEY1OTdBMTZGODBFOQ | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1GMzNENjM1MzU2REQ0NjNFOTI1N0FBRjY5QzYwNDJEMA | https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD1CNjg4QzQ4MzYyMzA0MTU3ODdGMENFMjVBN0RERUVDOA","1","docsXML available","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92224963&ff=a&drl=1","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false"
"92188280","92188280","","16-02-2026","process_automation","automation_software","8","автоматизация процессов; внедрение программного обеспечения","""автоматизация процессов""; ""внедрение программного обеспечения""","process_automation; custom_software","search","найдено в карточке/названии; совпадения: автоматизация процессов, внедрение программного обеспечения; карточка содержит 500 символов описания","Итоги Запроса котировок на поставку и внедрение программного обеспечения для автоматизации процессов взыскания проблемной задолженности (Hard-, Legal-Collection) с технической поддержкой и сопровождением для нужд «Азиатско-Тихоокеанский Банк» (АО)","Азиатско-Тихоокеанский Банк (ОАО)","","Системная интеграция, оргтехника","Амурская область","","","","","","-","https://www.tenderguru.ru/tender/92188280","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92188280&ff=a&drl=1","finance_insurance","Финансы / страхование","high","Предмет относится к финансовым, бюджетным, банковским или страховым процессам.","","false"
"92182623","92182623","","14-02-2026","document_ai","ai_core","6","автоматизация бизнес-процессов","""автоматизация бизнес-процессов""","process_automation","search","найдено в карточке/названии; совпадения: автоматизация бизнес-процессов; карточка содержит 500 символов описания","Запрос на оказание услуг по разработке, модификации и сопровождению программного обеспечения на платформе «Битрикс24»","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОГРУПП""","","Системная интеграция, оргтехника","Московская область","","23-02-2026","","ЭТП Бидзаар","","https://bidzaar.com/process/light/019c0177-e18e-76fa-8056-3b222ad4c956","https://www.tenderguru.ru/tender/92182623","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92182623&ff=a&drl=1","it_internal","Внутренняя ИТ-автоматизация","medium","Видна ИТ-задача или лицензия, но прикладная отрасль не раскрыта достаточно явно.","","true"
"rq_0308200001626000003","92151107","","13-02-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект, технологии искусственного интеллекта","Запрос цены. Оказание услуг по техническому сопровождению подсистемы ""Электронная медицинская карта"" Государственной информационной системы в сфере здравоохранения Республики Марий Эл Модуль «Система для поддержки принятия врачебных решений ""WEBIOMED"" с технологией искусственного интеллекта».","Государственное казенное учреждение Республики Марий Эл ""Медицинский информационно-аналитический центр""","","Системная интеграция, оргтехника","Марий Эл","","","44","","rq_0308200001626000003","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0308200001626000003","https://www.tenderguru.ru/tender/92151107","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92151107&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
"rq_0372200286926000001","92151993","","13-02-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта","СПб ГБУ ""ИМЦ""","","Системная интеграция, оргтехника","Санкт-Петербург","","","44","","rq_0372200286926000001","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0372200286926000001","https://www.tenderguru.ru/tender/92151993","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92151993&ff=a&drl=1","education_science","Образование / наука","high","Сфера применения связана с образовательным или научным учреждением, обучением или учебными системами.","","false"
"rq_0329200000426000004","92152677","","13-02-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","найдено в карточке/названии; совпадения: искусственный интеллект","Запрос цены. оказание услуг по техническому сопровождению программного обеспечения, обеспечивающего автоматический анализ результатов инструментальных исследований в части сервиса поддержки принятия врачебных решений на основе Искусственного интеллекта радиологической информационной системы государственной информационной системы Волгоградской области «Региональная информационная система в сфере здравоохранения Волгоградской области» - Модуля анализа флюорограмм","государственное казенное учреждение здравоохранения ""Волгоградский областной медицинский информационно-аналитический центр"", Волгоград","","Системная интеграция, оргтехника","Волгоградская область","","","44","","rq_0329200000426000004","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0329200000426000004","https://www.tenderguru.ru/tender/92152677","","0","docsXML empty in tender card","https://www.tenderguru.ru/api2.3/export?dtype=json&mode=ai&act=webhook&t=92152677&ff=a&drl=1","healthcare","Медицина","high","Предмет или заказчик явно относится к медицинским системам, учреждениям или врачебным решениям.","","false"
